gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
768666074	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Hemhofen bei Erlangen		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.648933	10.915442											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	5177				CC_BY_4_0					2024-01-25T00:53:44.503Z		CONTINENT_DERIVED_FROM_COORDINATES
768666073	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kelheim		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.949017	11.915309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	5176				CC_BY_4_0					2024-01-25T00:53:44.505Z		CONTINENT_DERIVED_FROM_COORDINATES
768666072	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Abensberg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.849025	11.915309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	5175				CC_BY_4_0					2024-01-25T00:53:44.505Z		CONTINENT_DERIVED_FROM_COORDINATES
768666071	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Fraenkische Schweiz, Waischenfeld		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.84891	11.415367											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	5174				CC_BY_4_0					2024-01-25T00:53:44.503Z		CONTINENT_DERIVED_FROM_COORDINATES
768666070	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Regensburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.049009	12.08195											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	5173				CC_BY_4_0					2024-01-25T00:53:44.504Z		CONTINENT_DERIVED_FROM_COORDINATES
768666054	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Schleissheim bei Muenchen		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.249093	11.582031											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4917				CC_BY_4_0					2024-01-25T00:53:44.521Z		CONTINENT_DERIVED_FROM_COORDINATES
768666053	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Muenchen, ohne naehere Ortsangabe		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.149103	11.582033											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4916				CC_BY_4_0					2024-01-25T00:53:44.519Z		CONTINENT_DERIVED_FROM_COORDINATES
768666052	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Eichstaedt		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.849023	11.248738											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4915				CC_BY_4_0					2024-01-25T00:53:44.518Z		CONTINENT_DERIVED_FROM_COORDINATES
768666051	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kelheim		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.949017	11.915309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4914				CC_BY_4_0					2024-01-25T00:53:44.516Z		CONTINENT_DERIVED_FROM_COORDINATES
768666050	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Regensburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.049009	12.08195											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4913				CC_BY_4_0					2024-01-25T00:53:44.514Z		CONTINENT_DERIVED_FROM_COORDINATES
768666049	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Spickel		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.349076	10.915454											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4912				CC_BY_4_0					2024-01-25T00:53:44.749Z		CONTINENT_DERIVED_FROM_COORDINATES
768666048	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Augsburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.349076	10.915454											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4911				CC_BY_4_0					2024-01-25T00:53:44.751Z		CONTINENT_DERIVED_FROM_COORDINATES
768666047	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Pommelsbrunn		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.548947	11.582012											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4910				CC_BY_4_0					2024-01-25T00:53:44.751Z		CONTINENT_DERIVED_FROM_COORDINATES
768666046	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Nuernberg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.448952	11.082087											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4909				CC_BY_4_0					2024-01-25T00:53:44.751Z		CONTINENT_DERIVED_FROM_COORDINATES
768666011	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Tegel		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.548619	13.248384											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17846				CC_BY_4_0					2024-01-25T00:53:44.757Z		CONTINENT_DERIVED_FROM_COORDINATES
768666010	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Wannsee		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.448628	13.081743											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17845				CC_BY_4_0					2024-01-25T00:53:44.756Z		CONTINENT_DERIVED_FROM_COORDINATES
768666009	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Grunewald		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.44863	13.248386											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17844				CC_BY_4_0					2024-01-25T00:53:44.800Z		CONTINENT_DERIVED_FROM_COORDINATES
768665998	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Oerlinghausen		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	51.948658	8.582247											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17624				CC_BY_4_0					2024-01-25T00:53:48.189Z		CONTINENT_DERIVED_FROM_COORDINATES
768665997	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Rehbruecke		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.348639	13.081746											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17623				CC_BY_4_0					2024-01-25T00:53:48.189Z		CONTINENT_DERIVED_FROM_COORDINATES
768665942	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Regensburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.049009	12.08195											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17082				CC_BY_4_0					2024-01-25T00:53:48.208Z		CONTINENT_DERIVED_FROM_COORDINATES
768665940	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kaiserslautern		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.444722	7.763889											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	17072				CC_BY_4_0					2024-01-25T00:53:48.209Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
768665938	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Tambach		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	50.748807	10.582144											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16636				CC_BY_4_0					2024-01-25T00:53:48.208Z		CONTINENT_DERIVED_FROM_COORDINATES
768665936	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Duebener Heide, Eisenhammer		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	51.648711	12.581836											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16635				CC_BY_4_0					2024-01-25T00:53:48.206Z		CONTINENT_DERIVED_FROM_COORDINATES
768665934	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Grunewald		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.44863	13.248386											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16634				CC_BY_4_0					2024-01-25T00:53:48.217Z		CONTINENT_DERIVED_FROM_COORDINATES
768665933	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Tegel		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.548619	13.248384											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16633				CC_BY_4_0					2024-01-25T00:53:48.218Z		CONTINENT_DERIVED_FROM_COORDINATES
768665931	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Berlin, Wannsee		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.448628	13.081743											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16631				CC_BY_4_0					2024-01-25T00:53:48.217Z		CONTINENT_DERIVED_FROM_COORDINATES
768665930	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Oranienburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.751667	13.2											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16630				CC_BY_4_0					2024-01-25T00:53:48.218Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
768665929	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Bernau		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.680833	13.581944											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16629				CC_BY_4_0					2024-01-25T00:53:48.216Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
768665928	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kablow		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.248653	13.74831											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16628				CC_BY_4_0					2024-01-25T00:53:48.217Z		CONTINENT_DERIVED_FROM_COORDINATES
768665927	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Forst Sarnow bei Oranienburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.748594	13.081737											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16627				CC_BY_4_0					2024-01-25T00:53:48.216Z		CONTINENT_DERIVED_FROM_COORDINATES
768665926	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Forst Friedersdorf bei Niederlehme		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.348643	13.748309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16626				CC_BY_4_0					2024-01-25T00:53:48.216Z		CONTINENT_DERIVED_FROM_COORDINATES
768665925	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Storkow, Kleiner Griesensee		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.203611	13.960556											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16625				CC_BY_4_0					2024-01-25T00:53:48.216Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
768665924	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Strausberg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.548622	13.914946											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16624				CC_BY_4_0					2024-01-25T00:53:48.215Z		CONTINENT_DERIVED_FROM_COORDINATES
768665923	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Dubrow bei Berlin		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.248661	14.414881											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16623				CC_BY_4_0					2024-01-25T00:53:48.216Z		CONTINENT_DERIVED_FROM_COORDINATES
768665921	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Muellrose		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	52.248661	14.414881											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	16621				CC_BY_4_0					2024-01-25T00:53:48.216Z		CONTINENT_DERIVED_FROM_COORDINATES
768665834	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Loemischau		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	51.248773	14.581545											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	999				CC_BY_4_0					2024-01-25T00:53:48.625Z		CONTINENT_DERIVED_FROM_COORDINATES
768665826	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Augsburg		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.349076	10.915454											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	851				CC_BY_4_0					2024-01-25T00:53:48.624Z		CONTINENT_DERIVED_FROM_COORDINATES
768665825	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kaufbeuren		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	47.849131	10.582175											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	850				CC_BY_4_0					2024-01-25T00:53:48.622Z		CONTINENT_DERIVED_FROM_COORDINATES
768665824	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Spickel		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.349076	10.915454											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	849				CC_BY_4_0					2024-01-25T00:53:48.630Z		CONTINENT_DERIVED_FROM_COORDINATES
768665787	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Altdorf		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.348966	11.415376											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	603				CC_BY_4_0					2024-01-25T00:53:48.720Z		CONTINENT_DERIVED_FROM_COORDINATES
768665786	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Tennenlohe		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.548941	11.082083											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	567				CC_BY_4_0					2024-01-25T00:53:48.721Z		CONTINENT_DERIVED_FROM_COORDINATES
768665785	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Altdorf		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	49.348966	11.415376											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	566				CC_BY_4_0					2024-01-25T00:53:48.722Z		CONTINENT_DERIVED_FROM_COORDINATES
768665784	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Abensberger Sande		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.849025	11.915309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	565				CC_BY_4_0					2024-01-25T00:53:48.715Z		CONTINENT_DERIVED_FROM_COORDINATES
768665783	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Kelheim		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	48.949017	11.915309											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	564				CC_BY_4_0					2024-01-25T00:53:48.718Z		CONTINENT_DERIVED_FROM_COORDINATES
768665780	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Dessauer Gebiet		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	51.84869	12.248547											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4763				CC_BY_4_0					2024-01-25T00:53:48.718Z		CONTINENT_DERIVED_FROM_COORDINATES
768665779	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Duebener Heide		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	51.548724	12.581838											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4762				CC_BY_4_0					2024-01-25T00:53:48.737Z		CONTINENT_DERIVED_FROM_COORDINATES
768665763	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Gartz an der Oder		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	53.248546	14.41485											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4616				CC_BY_4_0					2024-01-25T00:53:48.733Z		CONTINENT_DERIVED_FROM_COORDINATES
768665704	d5312bc2-819b-11e2-bad2-00145eb45e9a		Animalia	Arthropoda	Insecta	Diptera	Asilidae	Laphria	Laphria gibbosa		SPECIES	Laphria gibbosa (Linnaeus, 1758)	Laphria gibbosa (LINNAEUS, 1758)		DE	Schwarzwald, vom Titisee zum Hochfirst		PRESENT		399f50f1-05cd-4f8f-aa42-4b27f9d8a047	47.849121	8.082361											4515211	4515211	HUMAN_OBSERVATION	Asilweb	Atlas der Raubfliegen Deutschlands	4087				CC_BY_4_0					2024-01-25T00:53:48.692Z		CONTINENT_DERIVED_FROM_COORDINATES
